index,label,split
13752,7,train
13753,7,train
13754,7,train
13755,7,test
13756,7,train
13757,7,test
13758,7,train
13759,7,val
13760,7,train
13761,7,train
13762,7,test
13763,7,train
13764,7,val
13765,7,train
13766,7,test
13767,7,train
13768,7,train
13769,7,train
13770,7,val
13771,7,train
13772,7,val
13773,7,test
13774,7,train
13775,7,train
13776,7,train
13777,7,train
13778,7,train
13779,7,train
13780,7,train
13781,7,train
13782,7,train
13783,7,val
13784,7,test
13785,7,test
13786,7,train
13787,7,val
13788,7,train
13789,7,train
13790,7,test
13791,7,train
13792,7,train
13793,7,train
13794,7,train
13795,7,train
13796,7,train
13797,7,train
13798,7,train
13799,7,train
13800,7,train
13801,7,train
13802,7,train
13803,7,train
13804,7,test
13805,7,train
13806,7,train
13807,7,train
13808,7,train
13809,7,test
13810,7,train
13811,7,train
13812,7,train
13813,7,train
13814,7,val
13815,7,test
13816,7,val
13817,7,train
13818,7,test
13819,7,test
13820,7,val
13821,7,train
13822,7,test
13823,7,val
13824,7,train
13825,7,test
13826,7,val
13827,7,val
13828,7,val
13829,7,train
13830,7,train
13831,7,train
13832,7,train
13833,7,train
13834,7,train
13835,7,train
13836,7,test
13837,7,train
13838,7,train
13839,7,train
13840,7,test
13841,7,test
13842,7,train
13843,7,test
13844,7,train
13845,7,train
13846,7,val
13847,7,train
13848,7,test
13849,7,train
13850,7,train
13851,7,train
13852,7,val
13853,7,train
13854,7,train
13855,7,train
13856,7,train
13857,7,train
13858,7,test
13859,7,val
13860,7,train
13861,7,train
13862,7,train
13863,7,train
13864,7,test
13865,7,train
13866,7,train
13867,7,test
13868,7,train
13869,7,train
13870,7,test
13871,7,train
13872,7,train
13873,7,test
13874,7,test
13875,7,train
13876,7,train
13877,7,train
13878,7,train
13879,7,test
13880,7,train
13881,7,val
13882,7,train
13883,7,train
13884,7,train
13885,7,test
13886,7,test
13887,7,test
13888,7,train
13889,7,train
13890,7,val
13891,7,test
13892,7,train
13893,7,train
13894,7,train
13895,7,train
13896,7,val
13897,7,train
13898,7,train
13899,7,train
13900,7,val
13901,7,train
13902,7,val
13903,7,test
13904,7,train
13905,7,test
13906,7,train
13907,7,train
13908,7,train
13909,7,val
13910,7,train
13911,7,val
13912,7,train
13913,7,train
13914,7,train
13915,7,train
13916,7,test
13917,7,train
13918,7,train
13919,7,test
13920,7,train
13921,7,train
13922,7,test
13923,7,train
13924,7,train
13925,7,train
13926,7,train
13927,7,test
13928,7,train
13929,7,train
13930,7,train
13931,7,train
13932,7,train
13933,7,train
13934,7,train
13935,7,test
13936,7,train
13937,7,train
13938,7,train
13939,7,train
13940,7,train
13941,7,train
13942,7,train
13943,7,train
13944,7,train
13945,7,test
13946,7,train
13947,7,train
13948,7,train
13949,7,train
13950,7,train
13951,7,train
13952,7,train
13953,7,train
13954,7,train
13955,7,train
13956,7,train
13957,7,train
13958,7,train
13959,7,val
13960,7,train
13961,7,test
13962,7,val
13963,7,train
13964,7,train
13965,7,train
13966,7,train
13967,7,train
13968,7,train
13969,7,train
13970,7,test
13971,7,train
13972,7,val
13973,7,train
13974,7,train
13975,7,train
13976,7,train
13977,7,train
13978,7,val
13979,7,train
13980,7,train
13981,7,train
13982,7,train
13983,7,train
13984,7,train
13985,7,train
13986,7,train
13987,7,val
13988,7,val
13989,7,train
13990,7,test
13991,7,test
13992,7,train
13993,7,train
13994,7,test
13995,7,train
13996,7,train
13997,7,train
13998,7,train
13999,7,train
14000,7,val
14001,7,val
14002,7,train
14003,7,train
14004,7,train
14005,7,train
14006,7,test
14007,7,train
14008,7,test
14009,7,val
14010,7,train
14011,7,train
14012,7,train
14013,7,train
14014,7,train
14015,7,val
14016,7,val
14017,7,val
14018,7,train
14019,7,train
14020,7,train
14021,7,test
14022,7,train
14023,7,train
14024,7,test
14025,7,train
14026,7,train
14027,7,train
14028,7,train
14029,7,train
14030,7,train
14031,7,test
14032,7,train
14033,7,train
14034,7,train
14035,7,test
14036,7,train
14037,7,train
14038,7,test
14039,7,train
14040,7,train
14041,7,train
14042,7,train
14043,7,train
14044,7,train
14045,7,train
14046,7,train
14047,7,train
14048,7,train
14049,7,train
14050,7,train
14051,7,train
14052,7,train
14053,7,train
14054,7,train
14055,7,train
14056,7,test
14057,7,train
14058,7,train
14059,7,train
14060,7,train
14061,7,train
14062,7,train
14063,7,train
14064,7,train
14065,7,train
14066,7,train
14067,7,test
14068,7,train
14069,7,train
14070,7,train
14071,7,test
14072,7,train
14073,7,train
14074,7,val
14075,7,val
14076,7,train
14077,7,train
14078,7,train
14079,7,train
14080,7,test
14081,7,train
14082,7,train
14083,7,train
14084,7,train
14085,7,val
14086,7,train
14087,7,train
14088,7,val
14089,7,val
14090,7,test
14091,7,test
14092,7,train
14093,7,test
14094,7,train
14095,7,train
14096,7,train
14097,7,test
14098,7,train
14099,7,train
14100,7,train
14101,7,train
14102,7,test
14103,7,train
14104,7,test
14105,7,train
14106,7,val
14107,7,val
14108,7,train
14109,7,test
14110,7,test
14111,7,train
14112,7,val
14113,7,train
14114,7,test
14115,7,train
14116,7,test
14117,7,train
14118,7,val
14119,7,train
14120,7,train
14121,7,train
14122,7,train
14123,7,train
14124,7,train
14125,7,train
14126,7,train
14127,7,train
14128,7,train
14129,7,train
14130,7,test
14131,7,train
14132,7,train
14133,7,train
14134,7,test
14135,7,val
14136,7,train
14137,7,train
14138,7,train
14139,7,train
14140,7,train
14141,7,val
14142,7,train
14143,7,val
14144,7,train
14145,7,train
14146,7,train
14147,7,val
14148,7,train
14149,7,train
14150,7,val
14151,7,train
14152,7,train
14153,7,test
14154,7,test
14155,7,train
14156,7,val
14157,7,test
14158,7,train
14159,7,test
14160,7,train
14161,7,train
14162,7,test
14163,7,val
14164,7,train
14165,7,train
14166,7,train
14167,7,train
14168,7,val
14169,7,train
14170,7,train
14171,7,val
14172,7,train
14173,7,train
14174,7,train
14175,7,train
14176,7,train
14177,7,train
14178,7,test
14179,7,train
14180,7,train
14181,7,val
14182,7,train
14183,7,val
14184,7,test
14185,7,val
14186,7,train
14187,7,train
14188,7,train
14189,7,train
14190,7,train
14191,7,train
14192,7,train
14193,7,train
14194,7,val
14195,7,train
14196,7,train
14197,7,train
14198,7,test
14199,7,train
14200,7,train
14201,7,train
14202,7,train
14203,7,test
14204,7,train
14205,7,train
14206,7,test
14207,7,test
14208,7,test
14209,7,train
14210,7,train
14211,7,train
14212,7,train
14213,7,train
14214,7,train
14215,7,train
14216,7,val
14217,7,train
14218,7,val
14219,7,train
14220,7,train
14221,7,train
14222,7,train
14223,7,train
14224,7,val
14225,7,train
14226,7,train
14227,7,train
14228,7,train
14229,7,train
14230,7,train
14231,7,test
14232,7,val
14233,7,test
14234,7,test
14235,7,train
14236,7,train
14237,7,test
14238,7,train
14239,7,train
14240,7,test
14241,7,test
14242,7,train
14243,7,train
14244,7,train
14245,7,train
14246,7,train
14247,7,train
14248,7,train
14249,7,train
14250,7,test
14251,7,train
14252,7,val
14253,7,train
14254,7,test
14255,7,train
14256,7,train
14257,7,train
14258,7,test
14259,7,train
14260,7,train
14261,7,test
14262,7,test
14263,7,train
14264,7,train
14265,7,val
14266,7,train
14267,7,test
14268,7,train
14269,7,train
14270,7,train
14271,7,train
14272,7,val
14273,7,train
14274,7,train
14275,7,val
14276,7,train
14277,7,test
14278,7,train
14279,7,train
14280,7,train
14281,7,train
14282,7,train
14283,7,train
14284,7,train
14285,7,train
14286,7,train
14287,7,train
14288,7,train
14289,7,val
14290,7,test
14291,7,train
14292,7,train
14293,7,train
14294,7,test
14295,7,train
14296,7,test
14297,7,test
14298,7,train
14299,7,test
14300,7,val
14301,7,train
14302,7,train
14303,7,train
14304,7,val
14305,7,train
14306,7,train
14307,7,train
14308,7,train
14309,7,train
14310,7,train
14311,7,train
14312,7,val
14313,7,val
14314,7,train
14315,7,train
14316,7,train
14317,7,train
14318,7,val
14319,7,train
14320,7,train
14321,7,val
14322,7,train
14323,7,val
14324,7,train
14325,7,train
14326,7,train
14327,7,train
14328,7,train
14329,7,train
14330,7,train
14331,7,val
14332,7,train
14333,7,train
14334,7,train
14335,7,val
14336,7,train
14337,7,train
14338,7,train
14339,7,test
14340,7,val
14341,7,test
14342,7,train
14343,7,train
14344,7,val
14345,7,train
14346,7,train
14347,7,train
14348,7,val
14349,7,train
14350,7,val
14351,7,test
14352,7,train
14353,7,train
14354,7,train
14355,7,train
14356,7,train
14357,7,train
14358,7,val
14359,7,train
14360,7,train
14361,7,train
14362,7,val
14363,7,train
14364,7,val
14365,7,train
14366,7,train
14367,7,train
14368,7,train
14369,7,val
14370,7,train
14371,7,val
14372,7,val
14373,7,test
14374,7,val
14375,7,train
14376,7,train
14377,7,val
14378,7,test
14379,7,val
14380,7,train
14381,7,train
14382,7,train
14383,7,train
14384,7,val
14385,7,train
14386,7,test
14387,7,train
14388,7,train
14389,7,val
14390,7,train
14391,7,train
14392,7,test
14393,7,val
14394,7,test
14395,7,train
14396,7,test
14397,7,test
14398,7,train
14399,7,train
14400,7,val
14401,7,train
14402,7,train
14403,7,train
14404,7,test
14405,7,val
14406,7,train
14407,7,test
14408,7,train
14409,7,val
14410,7,train
14411,7,train
14412,7,train
14413,7,train
14414,7,train
14415,7,test
14416,7,train
14417,7,test
14418,7,train
14419,7,val
14420,7,train
14421,7,train
14422,7,train
14423,7,train
14424,7,train
14425,7,train
14426,7,train
14427,7,train
14428,7,train
14429,7,train
14430,7,train
14431,7,train
14432,7,train
14433,7,train
14434,7,train
14435,7,train
14436,7,train
14437,7,val
14438,7,train
14439,7,train
14440,8,train
14441,8,train
14442,8,train
14443,8,train
14444,8,test
14445,8,test
14446,8,train
14447,8,train
14448,8,test
14449,8,train
14450,8,val
14451,8,train
14452,8,train
14453,8,train
14454,8,test
14455,8,test
14456,8,train
14457,8,train
14458,8,train
14459,8,train
14460,8,train
14461,8,train
14462,8,test
14463,8,train
14464,8,train
14465,8,train
14466,8,val
14467,8,train
14468,8,train
14469,8,train
14470,8,train
14471,8,train
14472,8,test
14473,8,train
14474,8,train
14475,8,train
14476,8,train
14477,8,train
14478,8,val
14479,8,test
14480,8,train
14481,8,train
14482,8,train
14483,8,test
14484,8,train
14485,8,train
14486,8,train
14487,8,train
14488,8,test
14489,8,test
14490,8,train
14491,8,train
14492,8,train
14493,8,train
14494,8,train
14495,8,train
14496,8,train
14497,8,train
14498,8,train
14499,8,train
14500,8,val
14501,8,train
14502,8,train
14503,8,val
14504,8,train
14505,8,test
14506,8,train
14507,8,test
14508,8,train
14509,8,train
14510,8,val
14511,8,test
14512,8,train
14513,8,train
14514,8,train
14515,8,train
14516,8,val
14517,8,test
14518,8,train
14519,8,train
14520,8,train
14521,8,train
14522,8,train
14523,8,train
14524,8,train
14525,8,val
14526,8,test
14527,8,train
14528,8,train
14529,8,train
14530,8,test
14531,8,train
14532,8,train
14533,8,train
14534,8,train
14535,8,test
14536,8,train
14537,8,train
14538,8,test
14539,8,val
14540,8,train
14541,8,val
14542,8,val
14543,8,train
14544,8,train
14545,8,val
14546,8,train
14547,8,train
14548,8,test
14549,8,val
14550,8,test
14551,8,val
14552,8,val
14553,8,train
14554,8,train
14555,8,train
14556,8,train
14557,8,train
14558,8,val
14559,8,test
14560,8,train
14561,8,val
14562,8,test
14563,8,val
14564,8,train
14565,8,train
14566,8,val
14567,8,train
14568,8,train
14569,8,train
14570,8,train
14571,8,train
14572,8,val
14573,8,train
14574,8,val
14575,8,train
14576,8,train
14577,8,train
14578,8,train
14579,8,train
14580,8,train
14581,8,test
14582,8,val
14583,8,train
14584,8,train
14585,8,train
14586,8,train
14587,8,train
14588,8,val
14589,8,train
14590,8,val
14591,8,test
14592,8,train
14593,8,val
14594,8,train
14595,8,train
14596,8,train
14597,8,train
14598,8,train
14599,8,train
14600,8,train
14601,8,train
14602,8,train
14603,8,train
14604,8,train
14605,8,train
14606,8,train
14607,8,test
14608,8,test
14609,8,train
14610,8,train
14611,8,train
14612,8,train
14613,8,val
14614,8,test
14615,8,train
14616,8,train
14617,8,train
14618,8,train
14619,8,val
14620,8,train
14621,8,train
14622,8,train
14623,8,val
14624,8,train
14625,8,train
14626,8,train
14627,8,train
14628,8,val
14629,8,val
14630,8,test
14631,8,train
14632,8,test
14633,8,test
14634,8,train
14635,8,train
14636,8,train
14637,8,train
14638,8,train
14639,8,train
14640,8,train
14641,8,train
14642,8,train
14643,8,train
14644,8,train
14645,8,train
14646,8,train
14647,8,train
14648,8,train
14649,8,val
14650,8,train
14651,8,train
14652,8,train
14653,8,train
14654,8,train
14655,8,train
14656,8,train
14657,8,train
14658,8,train
14659,8,train
14660,8,train
14661,8,train
14662,8,train
14663,8,test
14664,8,val
14665,8,train
14666,8,val
14667,8,train
14668,8,train
14669,8,train
14670,8,test
14671,8,train
14672,8,train
14673,8,train
14674,8,train
14675,8,train
14676,8,train
14677,8,train
14678,8,val
14679,8,val
14680,8,train
14681,8,train
14682,8,train
14683,8,test
14684,8,train
14685,8,train
14686,8,train
14687,8,train
14688,8,train
14689,8,train
14690,8,train
14691,8,train
14692,8,train
14693,8,train
14694,8,train
14695,8,train
14696,8,train
14697,8,val
14698,8,train
14699,8,train
14700,8,train
14701,8,train
14702,8,val
14703,8,train
14704,8,train
14705,8,train
14706,8,train
14707,8,train
14708,8,train
14709,8,test
14710,8,test
14711,8,train
14712,8,train
14713,8,val
14714,8,train
14715,8,val
14716,8,train
14717,8,train
14718,8,train
14719,8,test
14720,8,val
14721,8,train
14722,8,train
14723,8,train
14724,8,train
14725,8,test
14726,8,test
14727,8,train
14728,8,train
14729,8,train
14730,8,train
14731,8,train
14732,8,val
14733,8,train
14734,8,train
14735,8,val
14736,8,test
14737,8,train
14738,8,val
14739,8,val
14740,8,val
14741,8,train
14742,8,test
14743,8,train
14744,8,train
14745,8,train
14746,8,train
14747,8,train
14748,8,train
14749,8,val
14750,8,train
14751,8,val
14752,8,val
14753,8,test
14754,8,train
14755,8,train
14756,8,test
14757,8,train
14758,8,train
14759,8,train
14760,8,val
14761,8,train
14762,8,train
14763,8,train
14764,8,train
14765,8,val
14766,8,train
14767,8,val
14768,8,val
14769,8,train
14770,8,train
14771,8,train
14772,8,val
14773,8,train
14774,8,train
14775,8,test
14776,8,train
14777,8,test
14778,8,train
14779,8,val
14780,8,val
14781,8,val
14782,8,train
14783,8,train
14784,8,train
14785,8,test
14786,8,train
14787,8,train
14788,8,train
14789,8,train
14790,8,test
14791,8,train
14792,8,train
14793,8,test
14794,8,train
14795,8,train
14796,8,train
14797,8,train
14798,8,test
14799,8,train
14800,8,train
14801,8,train
14802,8,train
14803,8,train
14804,8,train
14805,8,val
14806,8,train
14807,8,test
14808,8,train
14809,8,train
14810,8,train
14811,8,train
14812,8,train
14813,8,train
14814,8,train
14815,8,val
14816,8,train
14817,8,val
14818,8,train
14819,8,train
14820,8,train
14821,8,train
14822,8,train
14823,8,train
14824,8,train
14825,8,train
14826,8,train
14827,8,train
14828,8,train
14829,8,test
14830,8,val
14831,8,train
14832,8,train
14833,8,train
14834,8,train
14835,8,test
14836,8,train
14837,8,train
14838,8,val
14839,8,train
14840,8,train
14841,8,val
14842,8,train
14843,8,train
14844,8,train
14845,8,train
14846,8,val
14847,8,test
14848,8,train
14849,8,train
14850,8,train
14851,8,train
14852,8,val
14853,8,train
14854,8,train
14855,8,train
14856,8,train
14857,8,val
14858,8,val
14859,8,train
14860,8,val
14861,8,test
14862,8,test
14863,8,train
14864,8,train
14865,8,train
14866,8,val
14867,8,val
14868,8,train
14869,8,test
14870,8,train
14871,8,train
14872,8,train
14873,8,train
14874,8,train
14875,8,val
14876,8,train
14877,8,train
14878,8,train
14879,8,test
14880,8,test
14881,8,train
14882,8,train
14883,8,train
14884,8,val
14885,8,train
14886,8,train
14887,8,train
14888,8,train
14889,8,train
14890,8,val
14891,8,train
14892,8,train
14893,8,train
14894,8,train
14895,8,train
14896,8,train
14897,8,train
14898,8,train
14899,8,train
14900,8,train
14901,8,test
14902,8,train
14903,8,val
14904,8,train
14905,8,test
14906,8,train
14907,8,train
14908,8,train
14909,8,train
14910,8,train
14911,8,train
14912,8,test
14913,8,train
14914,8,train
14915,8,train
14916,8,train
14917,8,test
14918,8,train
14919,8,train
14920,8,train
14921,8,train
14922,8,train
14923,8,train
14924,8,train
14925,8,train
14926,8,train
14927,8,test
14928,8,train
14929,8,train
14930,8,train
14931,8,test
14932,8,train
14933,8,val
14934,8,train
14935,8,train
14936,8,train
14937,8,train
14938,8,train
14939,8,test
14940,8,train
14941,8,train
14942,8,train
14943,8,test
14944,8,val
14945,8,val
14946,8,train
14947,8,test
14948,8,train
14949,8,train
14950,8,test
14951,8,train
14952,8,val
14953,8,train
14954,8,val
14955,8,train
14956,8,test
14957,8,train
14958,8,train
14959,8,train
14960,8,train
14961,8,val
14962,8,train
14963,8,train
14964,8,test
14965,8,test
14966,8,train
14967,8,val
14968,8,train
14969,8,train
14970,8,train
14971,8,train
14972,8,val
14973,8,train
14974,8,train
14975,8,train
14976,8,test
14977,8,train
14978,8,train
14979,8,train
14980,8,val
14981,8,train
14982,8,train
14983,8,train
14984,8,train
14985,8,train
14986,8,train
14987,8,val
14988,8,train
14989,8,test
14990,8,train
14991,8,train
14992,8,train
14993,8,train
14994,8,train
14995,8,val
14996,8,test
14997,8,train
14998,8,test
14999,8,val
15000,8,test
15001,8,train
15002,8,train
15003,8,val
15004,8,val
15005,8,test
15006,8,val
15007,8,train
15008,8,test
15009,8,val
15010,8,train
15011,8,train
15012,8,val
15013,8,train
15014,8,train
15015,8,train
15016,8,train
15017,8,train
15018,8,train
15019,8,train
15020,8,train
15021,8,train
15022,8,train
15023,8,train
15024,8,val
15025,8,test
15026,8,train
15027,8,test
15028,8,train
15029,8,test
15030,8,train
15031,8,train
15032,8,train
15033,8,train
15034,8,train
15035,8,test
15036,8,train
15037,8,test
15038,8,train
15039,8,train
15040,8,train
15041,8,train
15042,8,train
15043,8,train
15044,8,val
15045,8,test
15046,8,train
15047,8,val
15048,8,test
15049,8,test
15050,8,train
15051,8,test
15052,8,train
15053,8,train
15054,8,val
15055,8,train
15056,8,train
15057,8,train
15058,8,train
15059,8,test
15060,8,test
15061,8,train
15062,8,train
15063,8,train
15064,8,train
15065,8,train
15066,8,train
15067,8,val
15068,8,val
15069,8,train
15070,8,train
15071,8,train
15072,8,train
15073,8,test
15074,8,train
15075,8,train
15076,8,train
15077,8,test
15078,8,train
15079,8,train
15080,8,val
15081,8,train
15082,8,train
15083,8,train
15084,8,train
15085,8,train
15086,8,train
15087,8,val
15088,8,test
15089,8,val
15090,8,train
15091,8,train
15092,8,test
15093,8,train
15094,8,train
15095,8,train
15096,8,train
15097,8,train
15098,8,train
15099,8,train
15100,8,train
15101,8,train
15102,8,train
15103,8,train
15104,8,train
15105,8,train
15106,8,train
15107,8,train
15108,8,train
15109,8,test
15110,8,val
15111,8,train
15112,8,test
15113,8,train
15114,8,train
15115,8,train
15116,8,train
15117,8,train
15118,8,train
15119,8,val
15120,8,test
15121,8,train
15122,8,test
15123,8,val
15124,8,train
15125,8,train
15126,8,train
15127,8,train
15128,8,train
15129,8,train
15130,8,train
15131,8,train
15132,8,val
15133,8,val
15134,8,train
15135,8,train
15136,8,test
15137,8,train
15138,8,val
15139,8,test
15140,8,train
15141,8,train
15142,8,train
15143,8,val
15144,8,train
15145,8,train
15146,8,train
15147,8,val
15148,8,train
15149,8,train
15150,8,train
15151,8,train
15152,8,train
15153,8,train
15154,8,train
15155,8,train
15156,8,train
15157,8,val
15158,8,test
15159,8,train
15160,8,train
15161,8,val
15162,8,train
15163,8,train
15164,8,train
15165,8,val
15166,8,train
15167,8,train
15168,8,train
15169,8,train
15170,8,train
15171,8,train
15172,8,test
15173,8,train
15174,8,train
15175,8,train
15176,8,train
15177,8,train
15178,8,train
15179,8,train
15180,8,val
15181,8,train
15182,8,train
15183,8,test
15184,8,test
15185,8,train
15186,8,train
15187,8,val
15188,8,train
15189,8,train
15190,8,train
15191,8,val
15192,8,val
15193,8,train
15194,8,train
15195,8,test
15196,8,train
15197,8,train
15198,8,train
15199,8,train
15200,8,test
15201,8,val
15202,8,train
15203,8,train
15204,8,train
15205,8,train
15206,8,val
15207,8,train
15208,8,train
15209,8,test
15210,8,train
15211,8,train
15212,8,train
15213,8,val
15214,8,test
15215,8,val
15216,8,train
15217,8,train
15218,8,test
15219,8,train
15220,8,train
15221,8,train
15222,8,train
15223,8,train
15224,8,train
15225,8,train
15226,8,train
15227,8,train
15228,8,val
15229,8,train
15230,8,val
15231,8,test
15232,8,test
15233,8,test
15234,8,val
15235,8,val
15236,8,val
15237,8,train
15238,8,train
15239,8,train
15240,8,val
15241,8,train
15242,8,train
15243,8,test
15244,8,train
15245,8,train
15246,8,val
15247,8,train
15248,8,val
15249,8,train
15250,8,test
15251,8,train
15252,8,train
15253,8,train
15254,8,train
15255,8,train
15256,8,train
15257,8,train
15258,8,train
15259,8,train
15260,8,train
15261,8,test
15262,8,train
15263,8,train
15264,8,train
15265,8,val
15266,8,train
15267,8,test
15268,8,train
15269,8,val
15270,8,train
15271,8,test
15272,8,val
15273,8,test
15274,8,train
15275,8,test
15276,8,test
15277,8,val
15278,8,val
15279,8,test
15280,8,train
15281,8,train
15282,8,test
15283,8,val
15284,8,test
15285,8,train
15286,8,train
15287,8,train
15288,8,train
15289,8,train
15290,8,test
15291,8,train
15292,8,test
15293,8,val
15294,8,train
15295,8,train
15296,8,train
15297,8,val
15298,8,train
15299,8,train
15300,8,train
15301,8,val
15302,8,train
15303,8,train
15304,8,train
15305,8,val
15306,8,train
15307,8,train
15308,8,train
15309,8,train
15310,8,test
15311,8,train
15312,8,train
15313,8,val
15314,8,train
15315,8,train
15316,8,train
15317,8,train
15318,8,train
15319,8,test
15320,8,train
15321,8,train
15322,8,train
15323,8,train
15324,8,train
15325,8,test
15326,8,train
15327,8,train
15328,8,train
15329,8,test
15330,8,train
15331,8,train
15332,8,train
15333,8,train
15334,8,test
15335,8,train
15336,8,train
15337,8,test
15338,8,train
15339,8,val
15340,8,train
15341,8,train
15342,8,train
15343,8,train
15344,8,train
15345,8,train
15346,8,train
15347,8,train
15348,8,val
15349,8,train
15350,8,train
15351,8,train
15352,8,train
15353,8,train
15354,8,train
15355,8,val
15356,8,test
15357,8,train
15358,8,train
15359,8,train
15360,8,train
15361,8,train
15362,8,test
15363,8,train
15364,8,train
15365,8,test
15366,8,val
15367,8,train
15368,8,train
15369,8,test
15370,8,test
15371,8,test
15372,8,test
15373,8,train
15374,8,train
15375,8,train
15376,8,test
15377,8,train
15378,8,test
15379,8,train
15380,8,val
15381,8,train
15382,8,train
15383,8,train
15384,8,train
15385,8,train
15386,8,val
15387,8,val
15388,8,train
15389,8,val
15390,8,train
15391,8,val
15392,8,train
15393,8,train
15394,8,train
15395,8,train
15396,8,train
15397,8,train
15398,8,train
15399,8,train
15400,8,train
15401,8,train
15402,8,test
15403,8,train
15404,8,train
15405,8,val
15406,8,test
15407,8,train
15408,8,train
15409,8,train
15410,8,val
15411,8,val
15412,8,train
15413,8,test
15414,8,test
15415,8,train
15416,8,train
15417,8,train
15418,8,val
15419,8,test
15420,8,train
15421,8,train
15422,8,val
15423,8,train
15424,8,train
15425,8,val
15426,8,val
15427,8,train
15428,8,train
15429,8,train
15430,8,train
15431,8,train
15432,8,train
15433,8,test
15434,8,train
15435,8,train
15436,8,train
15437,8,train
15438,8,test
15439,8,test
15440,8,train
15441,8,train
15442,8,train
15443,8,train
15444,8,test
15445,8,val
15446,8,train
15447,8,train
15448,8,train
15449,8,train
15450,8,train
15451,8,test
15452,8,train
15453,8,train
15454,8,val
15455,8,test
15456,8,train
15457,8,train
15458,8,val
15459,8,train
15460,8,train
15461,8,train
15462,8,train
15463,8,test
15464,8,train
15465,8,train
15466,8,val
15467,8,train
15468,8,train
15469,8,train
15470,8,train
15471,8,train
15472,8,train
15473,8,train
15474,8,train
15475,8,train
15476,8,train
15477,8,test
15478,8,train
15479,8,train
15480,8,val
15481,8,train
15482,8,train
15483,8,train
15484,8,train
15485,8,train
15486,8,test
15487,8,train
15488,8,train
15489,8,val
15490,8,train
15491,8,train
15492,8,train
15493,8,train
15494,8,train
15495,8,train
15496,8,train
15497,8,train
15498,8,train
15499,8,test
15500,8,train
15501,8,test
15502,8,train
15503,8,val
15504,8,train
15505,8,val
15506,8,test
15507,8,train
15508,8,train
15509,8,train
15510,8,train
15511,8,train
15512,8,train
15513,8,train
15514,8,train
15515,8,train
15516,8,train
15517,8,train
15518,8,test
15519,8,train
15520,8,train
15521,8,val
15522,8,test
15523,8,val
15524,8,val
15525,8,train
15526,8,val
15527,8,train
15528,8,train
15529,8,train
15530,8,train
15531,8,train
15532,8,train
15533,8,train
15534,8,train
15535,8,train
15536,8,test
15537,8,train
15538,8,train
15539,8,val
15540,8,train
15541,8,test
15542,8,train
15543,8,train
15544,8,train
15545,8,train
15546,8,train
15547,8,train
15548,8,train
15549,8,train
15550,8,train
15551,8,val
15552,8,train
15553,8,train
15554,8,train
15555,8,test
15556,8,train
15557,8,train
15558,8,train
15559,8,train
15560,8,train
15561,8,train
15562,8,train
15563,8,train
15564,8,train
15565,8,test
15566,8,train
15567,8,train
15568,8,val
15569,8,train
15570,8,train
15571,8,test
15572,8,train
15573,8,train
15574,8,test
15575,8,train
15576,8,val
15577,8,train
15578,8,test
15579,8,train
15580,8,train
15581,8,train
15582,8,train
15583,8,train
15584,8,train
15585,8,test
15586,8,train
15587,8,train
15588,8,val
15589,8,val
15590,8,train
15591,8,train
15592,8,train
15593,8,train
15594,8,train
15595,8,train
15596,8,train
15597,8,test
15598,8,train
15599,8,test
15600,8,train
15601,8,val
15602,8,train
15603,8,train
15604,8,train
15605,8,train
15606,8,train
15607,8,train
15608,8,train
15609,8,test
15610,8,train
15611,8,train
15612,8,test
15613,8,train
15614,8,train
15615,8,train
15616,8,test
15617,8,test
15618,8,val
15619,8,train
15620,8,test
15621,8,train
15622,8,train
15623,8,train
15624,8,test
15625,8,test
15626,8,train
15627,8,test
15628,8,train
15629,8,train
15630,8,test
15631,8,test
15632,8,val
15633,8,train
15634,8,train
15635,8,train
15636,8,train
15637,8,train
15638,8,train
15639,8,train
15640,8,train
15641,8,train
15642,8,train
15643,8,val
15644,8,train
15645,8,train
15646,8,train
15647,8,train
15648,8,train
15649,8,train
15650,8,val
15651,8,val
15652,8,val
15653,8,val
15654,8,train
15655,8,val
15656,8,test
15657,8,train
15658,8,train
15659,8,val
15660,8,train
15661,8,train
15662,8,train
15663,8,val
15664,8,test
15665,8,test
15666,8,train
15667,8,train
15668,8,val
15669,8,train
15670,8,val
15671,8,train
15672,8,train
15673,8,train
15674,8,val
15675,8,train
15676,8,test
15677,8,test
15678,8,val
15679,8,train
15680,8,train
15681,8,train
15682,8,train
15683,8,train
15684,8,val
15685,8,train
15686,8,train
15687,8,train
15688,8,train
15689,8,test
15690,8,train
15691,8,test
15692,8,train
15693,8,train
15694,8,train
15695,8,train
15696,8,train
15697,8,train
15698,8,train
15699,8,train
15700,8,train
15701,8,train
15702,8,val
15703,8,val
15704,8,test
15705,8,train
15706,8,val
15707,8,train
15708,8,test
15709,8,train
15710,8,train
15711,8,train
15712,8,train
15713,8,train
15714,8,train
15715,8,train
15716,8,train
15717,8,train
15718,8,test
15719,8,test
15720,8,train
15721,8,train
15722,8,train
15723,8,train
15724,8,train
15725,8,train
15726,8,train
15727,8,val
15728,8,train
15729,8,test
15730,8,train
15731,8,train
15732,8,val
15733,8,train
15734,8,val
15735,8,train
15736,8,train
15737,8,train
15738,8,train
15739,8,train
15740,8,train
15741,8,val
15742,8,val
15743,8,train
15744,8,train
15745,8,train
15746,8,val
15747,8,val
15748,8,train
15749,8,test
15750,8,val
